name,smiles,prediction
1408,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,4.329186822485594
1409,COc1ccc2c(c1)[nH]c1c(C)nccc12,4.88809208768232
1410,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,4.591492893630813
1411,N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO.O=S(=O)(O)O,4.536273565696138
1413,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2.Cl,4.894154485341092
1414,NC(=O)NC1NC(=O)NC1=O,4.1308688305087475
1415,O=C1C=C(O)C(=O)c2ccccc21,4.51891254605828
1416,O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@H](CN12)[C@@H]34,4.988348542986554
1417,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O,4.553081592709706
1419,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,4.79496403144935
1420,C[C@@]12CC[C@H]3[C@]4(C)CCC[C@@](C)(C(=O)O)[C@H]4CC[C@]3(CC1=O)C2,4.681329255980668
1421,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,4.989817898720519
1422,CN(C)NC(=O)CCC(=O)O,4.4224826032729485
1423,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,4.737923921583528
1424,S=C=NCc1ccccc1,4.414723188005203
1425,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,4.95683864575876
1426,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,4.748650698091179
1427,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,5.019391015990031
1428,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]12C,4.8702556838380175
1429,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,4.605894422387211
1430,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,4.522900369403729
1431,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,4.783981566173111
1432,OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,4.835908159776732
1433,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,5.140401811325917
1434,O=c1cc(-c2ccccc2)oc2ccccc12,4.874158450041907
1435,O=C(O)c1ccc(O)c(O)c1,5.060613026991106
1436,CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2,4.35094254775554
1437,Cc1ncc(CO)c(CO)c1O,4.922675323747281
1438,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,4.8288079610682395
1439,CC(=O)O[K],4.266329222399795
1440,CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1.Cl.O,4.8622240574519395
1441,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1.Cl.Cl,5.069521498275215
1442,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,4.650625706516701
1443,COC(=O)c1ccc(O)cc1,4.486219361928303
1444,O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O,4.390103530113652
1445,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,4.541757105645782
1446,O.O.OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,5.13086997342177
1447,Cc1ccc(C(C)C)cc2c(C)ccc1-2,4.451084691617011
1448,O=C(O)CCCCC1CCSS1,4.4980362343347995
1449,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O,4.393246990098552
1450,O=C(O)CCCC[C@@H]1CCSS1,4.4980362343347995
1451,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,4.707297790151557
1452,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,4.781421610848762
1453,COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC.Cl.O.O.O,4.704701122569988
1454,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12.O=C(O)/C=C/C(=O)O,6.2772102826876015
1455,C=C[C@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,4.5910558819761
1456,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,5.073206284292201
1457,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,4.4712517223721715
1458,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@@H](O)[C@]1(C)O,4.559307886838814
1459,CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1,5.0370117493606426
1460,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,4.907109473598652
1461,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@@]4(C)[C@@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,5.10314388977088
1462,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1.Cl,4.739589510534165
1463,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)[O-])c3ccccc3)c2=O)c1F.[Na+],4.895554442650468
1464,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.O=C(O)/C=C/C(=O)O,5.63695471033596
1465,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,4.618351860625896
1466,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],4.507575479741609
1467,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,4.947833510194949
1468,CCCCCOc1ccccc1/C(=C\SC)n1ccnc1.Cl,4.774882629126061
1469,CCCC(CCC)C(N)=O,4.349427853742126
1470,C[Co+]N1/C2=C(/C)C3=N/C(=C\C4=N/C(=C(/C)C5=N[C@H]([C@H](CC(N)=O)[C@@]5(C)CCC(=O)NCC(C)OP(=O)([O-])O[C@@H]5[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]5O)[C@@]1(C)[C@@](C)(CC(N)=O)[C@@H]2CCC(N)=O)[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]3(C)CC(N)=O,5.377079195204807
1471,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,4.408893087306788
1472,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,4.700609773637586
1473,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2ccc1cc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O,6.264644929038466
1474,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(O)CN1CCN2CCN(CC(=O)O)CC(=O)O[Gd](OC(=O)C2)OC(=O)C1,4.9173473143802156
1475,CC(C)NNC(=O)c1ccncc1,4.363114652612966
1476,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1.Cl,4.720290867510908
1477,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,4.95485546246325
1478,CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,5.263773679878719
1479,CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,5.3849975707592215
1480,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,5.429400956796821
1481,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,4.569631005915037
1482,Cl.Cl.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,4.835111462945928
1483,CC1(C)CC(=O)CC(C)(C)N1,4.237485885882315
1484,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C.O=C(O)c1cccnc1,5.281638773887213
1485,Cc1cc(N([Na])S(=O)(=O)c2ccc(N)cc2)no1,4.482291110775829
1486,Cl.N=C(N/N=C/c1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,5.267874839130233
1487,*.O=S(=O)([O-])c1cc(O)ccc1O,4.800455777199403
1488,Cc1occc(=O)c1O,4.434909273220368
1489,O=C(O)/C=C/C(=O)O,4.3444310775609
1490,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,4.820225761080433
1491,CN1CCCN=C1/C=C/c1cccs1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,5.625099776482122
1492,Cl.N[C@@H](CS)C(=O)O,4.196589813515889
1493,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+],5.173323086742844
1494,O=C1NS(=O)(=O)c2ccccc21,4.177857179073227
1495,O=C[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,4.660452468267692
1496,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,4.727778553360666
1497,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,4.677430557724501
1498,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,4.9473312120911626
1499,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,5.142192440258668
1500,O=C(O)c1c[nH]c2ccccc12,4.544382690745559
1501,Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O,4.6531997728411465
1502,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,5.208667383928933
1503,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.c1ccc(CNCCNCc2ccccc2)cc1,5.628028985099281
1504,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,4.244000056026673
1505,COc1ccc(C(=O)CCC(=O)O)c2ccccc12,4.841189230715527
1506,CCN(CC)C(=O)c1cccnc1,4.818979526458527
1507,Nc1cc[nH]c(=O)n1,4.180712670784498
1508,COc1cc(S(=O)(=O)[O-])ccc1O.[K+],4.6542264523410015
1509,O=C(O)/C=C(/CC(=O)O)C(=O)O,4.832365008915922
1510,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,5.374228921143306
1511,O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,4.763074342875784
1512,C1=Cc2ccccc2Nc2ccccc21,4.367621277784966
1513,CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,4.790680947496787
1514,CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,4.901572461529538
1515,O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,5.342455012114659
1516,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,4.8114047571405045
1517,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C([C@H]3CCCO3)S[C@H]12.[Na+],4.43301265265792
1518,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(C)c(CC(=O)[O-])s3)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],4.779777473429329
1519,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,5.432209234472047
1520,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2.Cl.Cl,4.5125628353841165
1521,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,4.726032379781557
1522,Cc1cc(C)nc(O)n1.O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,4.9861775820676915
1523,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,4.657920827291749
1524,C/C=C/C=C/C(=O)O,4.262628520501444
1525,CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.222320895870002
1526,CCCC(CCC)C(=O)O[Na],4.357893785176916
1527,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C,5.139535924258029
1528,COc1ccc(C(=O)O)cc1OC,4.651532603419195
1529,CC[C@]12C=CCN3CC[C@@]4(c5ccc(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,4.97148968410063
1530,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,5.17389101554453
1531,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,4.754215317994214
1532,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1.Cl,4.774322096383987
1533,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC.Cl,5.839772469732825
1534,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,5.036137366038176
1535,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,5.04672720649857
1536,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,5.069441417476661
1537,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,4.542992060350105
1538,COc1ccc([C@@H]2CC(=O)c3c(OC)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,4.99442609944316
1539,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,4.887217958813821
1547,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,4.887217958813821
1540,CC(C)NCC(O)COc1cccc2ccccc12.Cl,4.776757046359922
1541,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,5.131378094281109
1935,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,5.131378094281109
1542,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,4.831394117869296
1543,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,5.0902827761043845
1544,O=c1[nH]cnc2nc[nH]c12,4.227587911241038
1545,COC(=O)[C@@H](N)CCCNC(=N)N[N+](=O)[O-].Cl,4.469770046757615
1546,Cl.Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,5.246043216082022
1548,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H]([C@@H](N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O,5.049581206442406
1549,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O,5.056226573408461
1550,CN[C@H]1[C@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@@]1(C)O.O=S(=O)(O)O.O=S(=O)(O)O,4.691263601358282
1551,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1,4.6309825223980425
1552,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,4.873499052668286
1553,CC(C)(S)[C@@H](N)C(=O)O,4.112709563527007
1554,Cl.O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,4.867245802314979
1555,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,5.299393866152975
1556,CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],4.880359644296917
1557,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,5.096737779421771
1558,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,4.802560634257874
1559,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,5.214434348554594
1560,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.Cl,5.576857420217008
1561,*.OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,5.007977304869534
1562,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,5.0353551611125855
1563,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,4.406401953515923
1564,Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F,4.6734525840426056
1565,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,5.0264260521376904
1566,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1.O=C(O)/C=C/C(=O)O,5.032272865077944
1567,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,4.917888551789126
1568,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,5.351102193867595
1569,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,5.6992181466554275
1570,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],4.186321470139005
1571,O=P([O-])([O-])F.[Na+].[Na+],4.383221804684849
1572,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,5.520288600727422
1573,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O.CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,5.278072253813447
1574,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,6.331036052988528
1575,CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1Cc1c(-c2[nH]c3cc(F)ccc3c2C[C@@H]2C[C@H](O)CN2C(=O)[C@H](CC)NC(=O)[C@H](C)NC)[nH]c2cc(F)ccc12,4.71348060165413
1576,COC[C@H](NC(=O)c1cnc(C)s1)C(=O)N[C@@H](COC)C(=O)N[C@@H](Cc1ccccc1)C(=O)C1(C)CO1,4.682883122341861
1577,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,5.329662888383039
1578,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,5.379230674656512
1579,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,4.830280787031553
1580,C[N+](C)(C)NCCC(=O)O,4.271434724165497
1581,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.O.O.[Cl-].[Cl-],4.582690583610688
1582,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,5.5197446843432285
1583,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,5.855657130346707
1584,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,7.0516694135009015
1585,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c[nH]c2[nH]1.[Na+].[Na+],4.75689956067855
1586,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,4.331376017823953
1587,CC(C)Cn1cnc2c(N)nc3ccccc3c21,4.960126399818035
1588,Cc1c(N)nc([C@H](CC(N)=O)NC[C@@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@@H](C)[C@H](O)[C@@H](C)C(=O)N[C@@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)C(O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1.O=S(=O)([O-])O,4.97084142571792
1589,N.N.O=C([O-])C1(C(=O)[O-])CCC1.[Pt+2],4.269097037007844
1590,N[C@@H]1CCCC[C@H]1N.O=C([O-])C(=O)[O-].[Pt+2],4.295177206403505
1591,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,5.424063529491212
1592,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,4.883516105390033
1593,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,4.851472231214357
1594,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,5.111488762455458
1595,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1.CS(=O)(=O)O,4.759241348888155
1596,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],4.516977941978553
1597,Cl.NCC1(CC(=O)O)CCCCC1,4.249324012590831
1598,Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,4.361819495541614
