smiles,name
c12c(oc(cc1=O)c1ccccc1)cccc2,1435
c1(cc(c(cc1)O)O)C(=O)O,1436
C1[C@H]2C[C@H]([C@@](C1)(C2(C)C)C)O,1437
c1(c(cnc(c1O)C)CO)CO,1438
C1(=O)[C@H]([C@@H]2N1C(=C(CS2)COC(=O)N)C(=O)OC(OC(=O)C)C)NC(=O)/C(=N\\OC)/c1occc1,1439
CC(=O)O[K],1440
N12[C@@H]([C@@H](C2=O)NC(=O)/C(=C\\CC)/c2csc(n2)N)SCC(=C1C(=O)OCOC(=O)C(C)(C)C)COC(=O)N.O.Cl,1441
N([C@H]1[C@@H]2N(C(=C(CS2)CSc2n(nnn2)CCN(C)C)C(=O)O)C1=O)C(=O)Cc1nc(N)sc1.Cl.Cl,1442
[C@@H]1(n2c(=O)[nH]c(=O)c(c2)/C=C/Br)O[C@@H]([C@H](C1)O)CO,1443
c1(ccc(cc1)O)C(=O)OC,1444
[C@H]1([C@H]([C@H](CO[C@@H]1O)O)O)O,1445
c12c(C[C@@H](C(=O)O)N)c[nH]c1cccc2,1446
[C@H]1(O[C@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO.O.O,1447
c12c(c(ccc(c1)C(C)C)C)ccc2C,1448
C1(CCSS1)CCCCC(=O)O,1449
[C@@H]1(N(C[C@@H](C1)O)C(=O)C)C(=O)O,1450
S1S[C@@H](CC1)CCCCC(=O)O,1451
N12C(=O)[C@H]([C@H]1SCC=C2C(=O)O)NC(=O)/C(=N\\OC)/c1nc(sc1)N,1452
c1(ccc(cc1)OCC(CNC(C)C)O)CC(=O)N,1453
C(=O)(c1c(cc(c(c1)OC)OC)O)Nc1nc(cs1)C(=O)NCCN(C(C)C)C(C)C.Cl.O.O.O,1454
[C@@H]([C@@](CCN(C)C)(c1cccc2ccccc12)O)(c1ccccc1)c1c(nc2c(c1)cc(cc2)Br)OC.C(=O)(/C=C/C(=O)O)O,1455
[C@]1(NC(=O)[C@H]2N(C[C@@H](C2)Oc2ncc(c3ccc(cc23)Cl)OC)C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)(C[C@@H]1C=C)C(=O)NS(=O)(=O)C1CC1,1456
c1c(ccc(c1)OC1CCN(CC1)c1ccc(cc1)OC[C@]1(Cn2c(O1)nc(c2)[N+](=O)[O-])C)OC(F)(F)F,1457
N1(C(=O)[C@H]2[C@H](C(=O)N[C@]3([C@H](/C=C\\CCCC1)C3)C(=O)NS(=O)(=O)C1CC1)C[C@H](C2)Oc1cc(nc2c1ccc(c2C)OC)c1scc(n1)C(C)C)C,1458
[C@@H]1([C@@H]([C@H](C[C@H](O1)C)N(C)C)O)O[C@@H]1[C@H]([C@@H]([C@H](C(=O)O[C@@H]([C@]([C@@H]([C@H](NC[C@@H](C[C@]1(O)C)C)C)O)(O)C)CC)C)O[C@H]1C[C@]([C@H]([C@@H](O1)C)O)(OC)C)C,1459
[C@@]1(Cc2ccccc2)(CN(C(=O)[C@@H](Cc2c3ccccc3[nH]c2)NC(=O)C(C)(N)C)CCC1)C(=O)N(N(C)C)C,1460
C1(c2c(C(=O)N1)cccc2)(c1cc(c(cc1)Cl)S(=O)(=O)N)O,1461
[C@@]12([C@H](C3=CC[C@H]4[C@]([C@]3(CC1)C)(C[C@H]([C@@H]1[C@@]4(C[C@H]([C@@H]([C@]1(CO)C)O)O)C)O)C)[C@H]([C@@H](CC2)C)C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)C)O)O)O)CO)[C@H]([C@@H]([C@H]1O)O)O,1462
C(=O)(CN(CC)CC)Oc1ccc(cc1)NC(=O)C.Cl,1463
c1(=O)n(c(=O)n(c(c1c1cccc(c1F)OC)C)Cc1c(cccc1C(F)(F)F)F)C[C@@H](c1ccccc1)NCCCC(=O)[O-].[Na+],1464
C(=O)(/C=C/C(=O)O)O.C(=O)(CSCCN(CC)CC)O[C@H]1[C@]2([C@H]3[C@]([C@H]([C@@H]([C@](C1)(C)C=C)O)C)(CCC3=O)CCC2C)C,1465
c12c(C[C@H]([C@H](C2)O)O)cccc1OCC(CNC(C)(C)C)O,1466
C1(c2c(Oc3c1cccc3)cccc2)C(=O)OCC[N+](C(C)C)(C(C)C)C.[Br-],1467
c1(C(=O)C(CN2CCCCC2)C)ccc(cc1)CC.Cl,1468
c1nccn1/C(=C/SC)/c1ccccc1OCCCCC.Cl,1469
C(CCC)(CCC)C(=O)N,1470
[C@@]12([C@H]3[C@@H]([C@](C(=N3)/C(=C\\3/[C@H](C(C(=N3)/C=C/3\\N=C(/C(=C(\\N2[Co+]C)/[C@H]([C@@]1(CC(=O)N)C)CCC(=O)N)/C)[C@]([C@@H]3CCC(=O)N)(CC(=O)N)C)(C)C)CCC(=O)N)/C)(CCC(=O)NCC(OP(=O)(O[C@@H]1[C@H](O[C@@H]([C@@H]1O)n1c2c(nc1)cc(c(c2)C)C)CO)[O-])C)C)CC(=O)N)C,1471
N1(c2cc(c(cc2)[N+](=O)[O-])C(F)(F)F)C(=O)C(NC1=O)(C)C,1472
c1(c2n(nc1C(C)C)cccc2)C(=O)C(C)C,1473
[C@@H]12NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@@H]4c5c(c(cc(Oc6c(cc([C@H](C(=O)N[C@@H](C(=O)N4)Cc4ccc(Oc7c(c(Oc8c(cc([C@H]2O)cc8)Cl)cc3c7)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)NC(=O)CCCCCCCCC(C)C)cc4)NC)cc6)O)c5)O)Cl)c2cc(c3c([C@H](NC1=O)C(=O)NCCCN(C)C)cc(cc3O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)c(cc2)O,1474
[C@H]([C@@H]([C@@H](CO)O)O)([C@H](CNC)O)O.[Gd]12OC(=O)CN(CCN(CC(=O)O1)CC(=O)O)CCN(CC(=O)O2)CC(=O)O.[C@H]([C@@H]([C@@H](CO)O)O)([C@H](CNC)O)O,1475
c1(C(=O)NNC(C)C)ccncc1,1476
C(c1ccccc1)(c1ccccc1)(C(=O)OC1CCN(CC1)C)OCCC.Cl,1477
c12c(n(c(=O)n(c2=O)C)C)ncn1CC(C)O,1478
C(=C\\CC/C(=C/CCC(=O)C)/C)(/CC/C=C(/CCC=C(C)C)\\C)\\C,1479
n1(ccc(=NCCCCCCCC)cc1)CCCCCCCCCCn1ccc(=NCCCCCCCC)cc1.Cl.Cl,1480
c1(N(C(=O)CO)CCO)c(c(c(c(c1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,1481
B1(OCc2c1ccc(c2)Oc1ccc(cc1)C#N)O,1482
C(=O)(COCCN1CCN(CC1)[C@H](c1ccccc1)c1ccc(cc1)Cl)O.Cl.Cl,1483
N1C(CC(=O)CC1(C)C)(C)C,1484
c12c(ncn1CC(CN(CCO)C)O)n(c(=O)n(c2=O)C)C.c1(cccnc1)C(=O)O,1485
c1c(ccc(c1)S(=O)(=O)N(c1noc(c1)C)[Na])N,1486
c1(ccc(cc1)Cl)/C=N/NC(=N)N/N=C/c1ccc(cc1)Cl.Cl,1487
S(=O)(=O)(c1c(ccc(c1)O)O)[O-].*,1488
c1(c(=O)ccoc1C)O,1489
C(=O)(/C=C/C(=O)O)O,1490
C12(c3c(OC1=CC(=O)C(C2=O)C(=O)C)c(c(c(c3O)C)O)C(=O)C)C,1491
c1ccc2c(c1)cc(c(c2Cc1c2c(cc(c1O)C(=O)O)cccc2)O)C(=O)O.N1=C(N(CCC1)C)/C=C/c1cccs1,1492
[C@@H](C(=O)O)(CS)N.Cl,1493
c1(c(c(c(c(c1I)NC(=O)C)I)C(=O)[O-])I)NC(=O)C.[Na+],1494
c12c(C(=O)NS1(=O)=O)cccc2,1495
[C@H]1(O[C@@H]([C@@H]([C@H](C=O)O)O)[C@@H](CO)O)O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO,1496
c12c(cc(c(c1)COCCOCCOCCCC)CCC)OCO2,1497
c1(C(=O)c2ccc(cc2)C)n(c(cc1)CC(=O)O)C,1498
c1(c(CC(=O)OCC(=O)O)cccc1)Nc1c(cccc1Cl)Cl,1499
c1(c(cc(c(c1)Cl)N)OCC)C(=O)NCC1CN(Cc2ccc(cc2)F)CCO1,1500
c12c([nH]cc1C(=O)O)cccc2,1501
c1(c(c(c(nc1)C)O)C=O)COP(=O)(O)O.O,1502
N12[C@@H]([C@@H](C2=O)NC(=O)Cn2cc(c(=O)c(c2)Cl)Cl)SCC(=C1C(=O)O)CSc1sc(nn1)C,1503
N12[C@@H]([C@@H](C2=O)NC(=O)CSc2ccncc2)SCC(=C1C(=O)O)COC(=O)C.c1cccc(c1)CNCCNCc1ccccc1.N12[C@@H]([C@@H](C2=O)NC(=O)CSc2ccncc2)SCC(=C1C(=O)O)COC(=O)C,1504
S1(=O)(=O)CCN(CN1)CN1CCS(=O)(=O)NC1,1505
c12c(c(ccc1C(=O)CCC(=O)O)OC)cccc2,1506
c1(C(=O)N(CC)CC)cnccc1,1507
n1c(cc[nH]c1=O)N,1508
c1(cc(c(cc1)O)OC)S(=O)(=O)[O-].[K+],1509
C(=O)(/C=C(\\C(=O)O)/CC(=O)O)O,1510
[C@H]12[C@H]3[C@@]([C@H](CC3)[C@@H](CCC(=O)NCC(=O)O)C)([C@H](C[C@@H]1[C@@]1([C@H](C[C@H]2O)C[C@@H](CC1)O)C)O)C,1511
[C@H](O[C@@H]1O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO)([C@@H]([C@H](C(=O)O)O)O)[C@@H](CO)O,1512
c12c(C=Cc3c(N1)cccc3)cccc2,1513
n1c(n(c(=O)c(c1C)CC(=S)N(C)C)Cc1ccc(cc1)c1ccccc1c1[nH]nnn1)CCCC,1514
c1cc(ccc1)N(Cc1ccccc1)CCOC(=O)C1=C(NC(=C(C1c1cc(ccc1)[N+](=O)[O-])P1(=O)OCC(CO1)(C)C)C)C,1515
c1(C(=O)Nc2c(c(cc(c2)Cl)Cl)O)c(c(cc(c1Cl)Cl)Cl)O,1516
N1(c2ccc(cc2)C(C(=O)O)CC)C(=O)c2c(C1)cccc2,1517
N12[C@@H]([C@H](C2=O)[C@@H](C)O)SC(=C1C(=O)[O-])[C@H]1CCCO1.[Na+],1518
[Na+].[Na+].N12C(=C(CS[C@@H]1[C@@H](C2=O)NC(=O)/C(=N/OC)/c1nc(sc1)N)CSc1sc(c(n1)C)CC(=O)[O-])C(=O)[O-],1519
[C@@H]12[C@@]([C@@](CC2)(C#C)O)(CC[C@H]2[C@H]1CCC1=CCCC[C@H]21)C,1520
c12c3c(C(=O)c1cc(cc2)OCCN(CC)CC)cc(cc3)OCCN(CC)CC.Cl.Cl,1521
c1(c(cc(cc1)CNC(=O)CCCC/C=C/C(C)C)OC)O,1522
c1(NC(=O)Nc2ccc(cc2)[N+](=O)[O-])ccc(cc1)[N+](=O)[O-].c1(cc(nc(n1)O)C)C,1523
c1(S(=O)(=O)Nc2c(nccn2)OC)ccc(cc1)N,1524
C(=C\\C=C\\C)/C(=O)O,1525
n1(c2c(nc1)c(=O)[nH]cn2)[C@H]1[C@@H]([C@@H]([C@H](O1)CO)O)O.C(=O)(c1ccc(NC(=O)C)cc1)O.N(CC(O)C)(C)C.C(=O)(c1ccc(NC(=O)C)cc1)O.C(=O)(c1ccc(NC(=O)C)cc1)O.N(CC(O)C)(C)C.N(CC(O)C)(C)C,1526
CCCC(C(=O)O[Na])CCC,1527
[C@@]12([C@]3([C@@H]([C@H](CC3)[C@@](O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO)(CCC=C(C)C)C)[C@@H](C[C@@H]1[C@@]1([C@@H]([C@H](C2)O[C@H]2[C@H](O[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O)[C@H]([C@@H]([C@H](O2)CO)O)O)C([C@H](CC1)O)(C)C)C)O)C)C,1528
c1(c(ccc(c1)C(=O)O)OC)OC,1529
[C@@]123[C@@H]4[C@]([C@H]([C@@]([C@@H]1N(c1c2ccc(c1)OC)C)(C(=O)OC)O)OC(=O)C)(C=CCN4CC3)CC,1530
[C@]12([C@@]3([C@H](/C(=C(\\CCC=C(C)C)/C(=O)O)/[C@H](C3)OC(=O)C)C[C@H]([C@H]1[C@@]1([C@@H](CC2)[C@@H]([C@@H](CC1)O)C)C)O)C)C,1531
[C@H]1([C@H]([C@H]([C@H](O[C@@H]1SC)[C@@H]([C@H](C)Cl)NC(=O)[C@H]1N(C[C@@H](C1)CCC)C)O)O)O,1532
[C@H]1([C@H]([C@H]([C@H](O[C@@H]1SC)[C@@H]([C@H](C)Cl)NC(=O)[C@H]1N(C[C@@H](C1)CCC)C)O)O)O.Cl,1533
[C@H]1([C@H]([C@H]([C@H](O[C@@H]1SC)[C@@H]([C@H](C)Cl)NC(=O)[C@H]1N(C[C@@H](C1)CCC)C)O)O)OC(=O)CCCCCCCCCCCCCCC.Cl,1534
c1c2c(ccc1I)NC(=O)C2=Cc1cc(c(c(c1)Br)O)Br,1535
C(=O)(/C=C(\\C=C\\C=C(\\C=C\\C1=C(CCCC1(C)C)C)/C)/C)O,1536
[C@H]1(C2=C3C(=CC(=O)CC3)CC[C@H]2[C@H]2[C@](C1)([C@](CC2)(C(=O)C)OC(=O)C)C)c1ccc(cc1)N(C)C,1537
C\\1=C/C=C/C[C@@H](C)OC(=O)C[C@@H](O)[C@H](OC)[C@H]([C@H](C[C@H]([C@H]1O[C@@H]1O[C@@H]([C@H](CC1)N(C)C)C)C)CC=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C)O[C@H]1C[C@@]([C@H]([C@@H](O1)C)O)(C)O)N(C)C)O,1538
[C@H]1([C@H]([C@H]([C@@H](O[C@H]1C)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)Oc1cc(c2c(c1)O[C@@H](CC2=O)c1ccc(c(c1)O)OC)OC)O)O)O)O)O)O,1539
C(#N)c1c(cccc1)Cn1c(=O)n(c(=O)cc1N1CCC[C@H](C1)N)C,1540
c1ccc2c(c1)c(ccc2)OCC(CNC(C)C)O.Cl,1541
[C@H]1(c2cc(c(cc2)O)O)Oc2c(C[C@@H]1O)c(cc(c2)O)O,1542
c12c(oc(cc1=O)c1ccc(cc1)O)cc(c(c2O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)C(=O)O,1543
n1(cc(c(=O)c2cc(c(cc12)N1CCN(CC1)CC)F)C(=O)O)C1CC1,1544
c12c(c(=O)[nH]cn1)[nH]cn2,1545
C(=O)([C@@H](N)CCCNC(=N)N[N+](=O)[O-])OC.Cl,1546
[C@@H]1(CC[C@@H](CC1)NCc1c(c(cc(c1)Br)Br)N)O.Cl,1547
C(#N)c1c(cccc1)Cn1c(=O)n(c(=O)cc1N1CCC[C@H](C1)N)C,1548
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1NC)O)O[C@@H]1O[C@@H]([C@@H]([C@H]2[C@@H]1OC1(O2)O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)[C@H](CO)N)O)CO)O)N,1549
[C@@H]1([C@@H](C[C@@H]([C@H]([C@@H]1O)O[C@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CN)N)NC(=O)[C@H](CCN)O)O[C@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)N)O)CO.OS(=O)(=O)O.OS(=O)(=O)O,1550
[C@H]1([C@H]([C@H](O[C@H]2O[C@@H]([C@H]([C@@H]([C@H]2N)O)O)C(C)O)[C@H](C[C@H]1N)N)O)O[C@H]1[C@H]([C@@H]([C@](CO1)(C)O)NC)O.S(=O)(=O)(O)O.S(=O)(=O)(O)O,1551
c12c(C(CCCN1C(=O)c1ccc(cc1)NC(=O)c1c(cccc1)C)N(C)C)cccc2,1552
c1c(c(cc2c1c(nc(n2)N1CCN(CC1)C(=O)c1ccco1)N)OC)OC.Cl,1553
SC([C@H](C(=O)O)N)(C)C,1554
c1(cn(c2c(c1=O)cc(c(c2)N1CCNCC1)F)c1ccc(cc1)F)C(=O)O.Cl,1555
c1cccc(c1)CC[C@H](N[C@H](C(=O)N1[C@@H](CCC1)C(=O)O)CCCCN)C(=O)O,1556
C(P(=O)(CC(=O)N1[C@@H](C[C@H](C1)C1CCCCC1)C(=O)[O-])O[C@@H](C(C)C)OC(=O)CC)CCCc1ccccc1.[Na+],1557
c1ccc2c(c1)c1c3n2C(=C[C@]2([C@@H]3N(CC1)CCC2)CC)C(=O)OCC,1558
c1(c(c(cc(c1)S(=O)(=O)N)S(=O)(=O)N)Cl)Cl,1559
C1[C@@H]([C@H](O[C@@H]([C@@H]1N)O[C@@H]1[C@H](C[C@H]([C@@H]([C@H]1O)O[C@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)N)O)CO)N)N)CN)O,1560
[C@H]1([C@@H](O[C@H](C[C@@]1(N)C)O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1Oc1c2cc3cc1Oc1ccc(cc1Cl)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]3C(=O)N[C@H]1C(=O)N[C@H](C(=O)N[C@@H](c3c(c4cc1ccc4O)c(cc(c3)O)O)C(=O)O)[C@@H](c1ccc(c(c1)Cl)O2)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)CO)O)O)C)O.Cl,1561
C1(C(C(OC(C1O)CO)OC1(OC(C(C1O)O)CO)CO)O)O.*,1562
[C@@H]1(C=C(O[C@H]([C@@H]1NC(=O)C)[C@H](O)[C@H](O)CO)C(=O)O)NC(=N)N,1563
c1cccc(n1)NS(=O)(=O)c1ccc(cc1)N,1564
c1c(cc2c(c1C(=O)O)nc(n2Cc1cccc(c1C)C(F)(F)F)C)N1CCOCC1,1565
c1cccc(c1)N(c1ccccc1)c1ncc(cn1)C(=O)NCCCCCCC(=O)NO,1566
N(Cc1cn(c(c1)c1c(cccc1)F)S(=O)(=O)c1cnccc1)C.C(=O)(/C=C/C(=O)O)O,1567
c1(ccc(c(c1)C)Sc1ccccc1N1CCNCC1)C.Br,1568
N1(CCC(CC1)(C(=O)N[C@@H](CCO)c1ccc(cc1)Cl)N)c1c2c(ncn1)[nH]cc2,1569
N1(Cc2ccc(CN3CCCNCCNCCCNCC3)cc2)CCCNCCNCCCNCC1,1570
c1(c2[n-]nnn2)c(=O)n2c(nc1)c(ccc2)C.[K+],1571
P(=O)(F)([O-])[O-].[Na+].[Na+],1572
c1ccc2c(c1Cl)c(=O)n(c(c2)[C@H](C)Nc1ncnc2c1nc[nH]2)c1ccccc1,1573
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@H]1OC(=CC[C@H]1N)CN)O)OC1OC[C@@]([C@@H]([C@H]1O)NC)(O)C)NCC.S(=O)(=O)(O)O.S(=O)(=O)(O)O.S(=O)(=O)(O)O.S(=O)(=O)(O)O.S(=O)(=O)(O)O.C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@H]1OC(=CC[C@H]1N)CN)O)OC1OC[C@@]([C@@H]([C@H]1O)NC)(O)C)NCC,1574
c1c(ccc(c1)C1=C(CCC(C1)(C)C)CN1CCN(CC1)c1cc(c(cc1)C(=O)NS(=O)(=O)c1ccc(c(c1)[N+](=O)[O-])NCC1CCOCC1)Oc1cnc2c(c1)cc[nH]2)Cl,1575
CN[C@H](C(=O)N[C@@H](CC)C(=O)N1[C@@H](C[C@@H](C1)O)Cc1c([nH]c2c1ccc(c2)F)c1[nH]c2c(c1C[C@@H]1C[C@@H](CN1C(=O)[C@@H](NC(=O)[C@@H](NC)C)CC)O)ccc(c2)F)C,1576
N([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)C1(OC1)C)Cc1ccccc1)COC)COC)C(=O)c1cnc(s1)C,1577
c12ccc(cc1OC(O2)(F)F)C1(C(=O)Nc2c(cc3c(c2)cc(n3C[C@H](CO)O)C(CO)(C)C)F)CC1,1578
[C@H]1([C@H]([C@@H]([C@H]([C@@H](O1)c1cc(c(cc1)Cl)Cc1ccc(cc1)O[C@H]1CCOC1)O)O)O)CO,1579
c12c(c(=O)c(c(o2)c2ccccc2)C)cccc1C(=O)OCCN1CCCCC1.Cl,1580
OC(=O)CCN[N+](C)(C)C,1581
[N+](CCOC(=O)CCC(=O)OCC[N+](C)(C)C)(C)(C)C.O.O.[Cl-].[Cl-],1582
c1(C(CNC(C)(C)C)O)cc(cc(c1)O)O.c1(C(CNC(C)(C)C)O)cc(cc(c1)O)O.S(=O)(=O)(O)O,1583
c1(cnc(nc1)OCCOc1c(c(ncn1)NS(=O)(=O)NCCC)c1ccc(cc1)Br)Br,1584
c1(c(cc2c(c1)ncnc2Nc1cccc(c1)C#C)OCCOC)OCCOC.Cl,1585
C(=O)([C@@H](NC(=O)c1ccc(cc1)CCc1c2c([nH]c(nc2=O)N)[nH]c1)CCC(=O)[O-])[O-].[Na+].[Na+],1586
c1(=O)nc(ccn1[C@@H]1O[C@@H]([C@H](C1(F)F)O)CO)N.Cl,1587
n1c2c(c3c(c1N)ncn3CC(C)C)cccc2,1588
S(=O)(=O)(O)[O-].[C@H](C(c1nc[nH]c1)O[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)CO)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)OC(=O)N)O)(C(=O)N[C@H]([C@@H]([C@H](C(=O)N[C@H]([C@@H](C)O)C(=O)NCCc1nc(cs1)c1nc(cs1)C(=O)NCCC[S+](C)C)C)O)C)NC(=O)c1nc(nc(c1C)N)[C@@H](NC[C@H](C(=O)N)N)CC(=O)N,1589
[Pt+2].[O-]C(=O)C1(C(=O)[O-])CCC1.N.N,1590
[Pt+2].[O-]C(=O)C(=O)[O-].C1CC[C@H]([C@@H](C1)N)N,1591
C1[N+](CCC(C1)OP(=O)(OCCCCCCCCCCCCCCCCCC)[O-])(C)C,1592
O1C(=O)[C@@](c2c(C1)c(=O)n1c(c2)c2c(C1)cc1c(n2)cccc1)(CC)O,1593
c1(ccc2c(c1)[nH]c(n2)NC(=O)OC)OCCC,1594
c1cc(c(cc1Cl)c1nc(nc(n1)N)N)Cl,1595
c12n(C3CC3)cc(c(=O)c1cc(c(c2)N1[C@H]2C[C@@H](C1)N(C2)C)F)C(=O)O.S(=O)(=O)(C)O,1596
C(O)(P(=O)([O-])O)(CCN)P(=O)([O-])O.[Na+].[Na+],1597
C1CCCC(C1)(CC(=O)O)CN.Cl,1598
c12c3c(ccc1CN(CC[C@]12[C@@H](O3)C[C@H](C=C1)O)C)OC.Br,1599
c1c2c(ccc1)n(nc2C(=O)NC1CC2CCCC(C1)N2C)C.Cl,1600
c1(ccc(cc1)OC[C@@H]1O[C@@](OC1)(Cn1ccnc1)c1ccc(cc1Cl)Cl)N1CCN(CC1)C(=O)C,1601
C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=N/OC)/c1nc(sc1)N)C(=O)O)Cn1ccc(=N)n1CCO.S(=O)(=O)(O)O,1602
C1[C@@H](S(=O)(=O)c2c([C@H]1NCC)cc(s2)S(=O)(=O)N)C.Cl,1603
[C@H]1(O[C@@H]([C@H]([C@H]1O)O)CO)n1c(c(nc1)C(=O)N)O,1604
[C@H]1([C@H]([C@@H](CC1=O)O)/C=C/[C@H](CCCCC)O)C/C=C\\CCCC(=O)O,1605
c1cncc(c1)CC(P(=O)(O)[O-])(O)P(=O)(O)O.[Na+],1606
C(=O)([C@@H]([C@H](C(=O)O)O)O)O.C12c3c(C(C1)CNC2)cc1c(c3)nccn1,1607
c1(c(c2c3c(c1)c(=O)c(cn3N(CO2)C)C(=O)O)N1CCN(CC1)C)F,1608
CC(c1nc(c([nH]1)c1nc2c(cc1)nc(n2CC(C)(C)C)N)c1ccc(cc1)F)(C)C.CS(=O)(=O)O.CS(=O)(=O)O,1609
CCCC(N[C@H](C(=O)N1[C@@H]2[C@H](C[C@H]1C(=O)O)CCCC2)C)C(=O)OCC.C(C)(N)(C)C,1610
c1(ccc(cc1)c1ccccc1c1nn[nH]n1)CN1C(=O)C2(N=C1CCCC)CCCC2,1611
c1(c(cc2c(c1)c(=O)c(cn2CC)C(=O)O)N1CCNCC1)F,1612
c1(ccn(c(=O)n1)C[C@@H](CO)OCP(=O)(O)O)N,1613
c1(ccc(cc1)C(C(=O)O)C)CC(C)C.C(=O)([C@H](CCCCN)N)O,1614
C(CN(c1ccccn1)Cc1ccccc1)N(C)C.Cl,1615
S(=O)(=O)(O)O.[C@H]1(C=C[C@@H](C1)n1cnc2c1nc(nc2NC1CC1)N)CO.[C@H]1(C=C[C@@H](C1)n1cnc2c1nc(nc2NC1CC1)N)CO,1616
[C@@H]1([C@@H]([C@H](O[C@@H]([C@@H]1O)O[C@@H]1[C@H](C[C@H]([C@@H]([C@H]1O)OC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)N)O)NC(=O)[C@H](CCN)O)N)CN)O)O.*.O,1617
c1(c(c(=O)n2c(n1)CCCC2)CCN1CCC(CC1)c1c2c(on1)cc(cc2)F)C,1618
P(=O)(C(CCCN)(P(=O)(O)O)O)(O[Na])O.O.O.O,1619
o1c(c(c(n1)c1ccccc1)C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)[O-])C.[Na+].O,1620
c1(c(ccc(c1)C[C@@](C(=O)O)(N)C)O)O,1621
c1(=O)n(ccc(n1)N)[C@@H]1O[C@@H]([C@H]([C@@H]1O)O)CO,1622
c1(c(ccnc1)Nc1cc(ccc1)C)S(=O)(=O)NC(=O)NC(C)C,1623
C1C(=O)C=C2[C@](C1)([C@]13[C@@H]([C@@H](C2)C(=O)OC)[C@H]2[C@](C[C@H]1O3)([C@@]1(CC2)CCC(=O)O1)C)C,1624
C1CCC(C(=C1C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C1=C(CCCC1(C)C)C)\\C)\\C)/C)/C)(C)C,1625
c1(c(c(=O)ccn1C)O)C,1626
[C@@H]1(CN2C(=N1)SCC2)c1ccccc1.Cl,1627
O=C1NOC[C@H]1N,1628
CCCC(=O)[O-].[Na+],1629
C(CN)S(=O)(=O)O,1630
[C@@H](C(=O)O)(CSCCCO)N,1631
C1CCCC(C1)(CC(=O)O)CN,1632
N1C(=N)N(C)CC1=O,1633
c1(c(cc2c(c1)ncc(c2Nc1ccc(c(c1)Cl)OCc1ncccc1)C#N)NC(=O)/C=C/CN(C)C)OCC,1634
c1(c(c(cc(c1)Nc1ncc(c(n1)Nc1ccc2c(n1)N(C(=O)C(O2)(C)C)COP(=O)([O-])[O-])F)OC)OC)OC.[Na+].[Na+],1635
[C@@H]1([C@H]([C@@H](O[C@H]([C@@H]1O)C)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)Oc1cc2c(c(c1)O)c(=O)cc(o2)c1cc(c(cc1)OC)O)O)O)O)O)O,1636
c1c2c(cc(c1OC)OC)C(=O)C(C2)CC1CCN(CC1)Cc1ccccc1.Cl,1637
c1cc(ccc1N1CCN(CC1)c1ccc(cc1)n1c(=O)n(nc1)C(CC)C)OC[C@@H]1O[C@@](OC1)(Cn1cncn1)c1ccc(cc1Cl)Cl,1638
c1c(cc(cc1)[N+](C)(C)C)OC(=O)N(C)C.[Br-],1639
c1(ccc(c(c1)CO)O)C(CNC(C)(C)C)O.S(=O)(=O)(O)O,1640
